layer,depth,province
180313,-5892.00390625,non-categ_VMEs
180314,-5960.388671875,non-categ_VMEs
180315,-5647.6943359375,non-categ_VMEs
180316,-4478.013671875,non-categ_VMEs
180317,-5665.89990234375,non-categ_VMEs
180318,-5681.37744140625,non-categ_VMEs
180319,-5654.4912109375,non-categ_VMEs
180320,-5842.4072265625,non-categ_VMEs
180321,-4704.609375,non-categ_VMEs
180322,-5131.90869140625,non-categ_VMEs
180323,-5058.9892578125,non-categ_VMEs
180324,-4640.7861328125,non-categ_VMEs
180325,-3373.86962890625,non-categ_VMEs
180326,-4098.04248046875,non-categ_VMEs
180327,-5533.69873046875,non-categ_VMEs
180328,-5832.4453125,non-categ_VMEs
180329,-5960.708984375,non-categ_VMEs
180330,-5947.79052734375,non-categ_VMEs
180331,-5700.4189453125,non-categ_VMEs
180332,-5623.87060546875,non-categ_VMEs
180333,-5721.96533203125,non-categ_VMEs
180334,-5557.0791015625,non-categ_VMEs
180335,-5493.2431640625,non-categ_VMEs
180336,-5560.6572265625,non-categ_VMEs
180337,-5763.375,non-categ_VMEs
180338,-5858.89697265625,non-categ_VMEs
180339,-4546.521484375,non-categ_VMEs
180340,-5164.47705078125,non-categ_VMEs
180341,-5283.69873046875,non-categ_VMEs
180342,-4253.48095703125,non-categ_VMEs
180343,-3383.07861328125,non-categ_VMEs
180344,-4876.7080078125,non-categ_VMEs
180345,-5685.162109375,non-categ_VMEs
180346,-5951.107421875,non-categ_VMEs
180347,-5822.37548828125,non-categ_VMEs
180348,-5616.154296875,non-categ_VMEs
180349,-5435.65283203125,non-categ_VMEs
180350,-5269.46337890625,non-categ_VMEs
180351,-4406.5224609375,non-categ_VMEs
180352,-5537.7568359375,non-categ_VMEs
180353,-5411.06884765625,non-categ_VMEs
180354,-5532.5732421875,non-categ_VMEs
180355,-5549.66943359375,non-categ_VMEs
180356,-5695.462890625,non-categ_VMEs
180357,-4718.61865234375,non-categ_VMEs
180358,-4982.3759765625,non-categ_VMEs
180359,-5318.91357421875,non-categ_VMEs
180360,-5161.63330078125,non-categ_VMEs
180361,-3703.43212890625,non-categ_VMEs
180362,-3543.55346679688,non-categ_VMEs
180363,-5490.43017578125,non-categ_VMEs
180364,-5852.66162109375,non-categ_VMEs
180365,-5914.50927734375,non-categ_VMEs
180366,-5934.0048828125,non-categ_VMEs
180367,-5376.85888671875,non-categ_VMEs
180368,-5395.99658203125,non-categ_VMEs
180369,-5274.0791015625,non-categ_VMEs
180370,-5571.490234375,non-categ_VMEs
180371,-5466.04736328125,non-categ_VMEs
180372,-5326.11474609375,non-categ_VMEs
180373,-5056.7001953125,non-categ_VMEs
180374,-4753.34765625,non-categ_VMEs
180375,-5476.0888671875,non-categ_VMEs
180376,-5597.361328125,non-categ_VMEs
180377,-5637.0439453125,non-categ_VMEs
180378,-4747.130859375,non-categ_VMEs
180379,-5171.94970703125,non-categ_VMEs
180380,-5351.99755859375,non-categ_VMEs
180381,-4838.8046875,non-categ_VMEs
180382,-3610.81201171875,non-categ_VMEs
180383,-4457.17626953125,non-categ_VMEs
180384,-5638.25732421875,non-categ_VMEs
180385,-5947.0546875,non-categ_VMEs
180386,-5812.83154296875,non-categ_VMEs
180387,-5783.90283203125,non-categ_VMEs
180388,-4878.40625,non-categ_VMEs
180389,-5149.4765625,non-categ_VMEs
180390,-5221.8740234375,non-categ_VMEs
180391,-5386.58544921875,non-categ_VMEs
180392,-5127.07177734375,non-categ_VMEs
180393,-5316.76611328125,non-categ_VMEs
180394,-5127.05908203125,non-categ_VMEs
180395,-4429.451171875,non-categ_VMEs
180396,-5013.85791015625,non-categ_VMEs
180397,-5577.87890625,non-categ_VMEs
180398,-5587.6953125,non-categ_VMEs
180399,-4853.810546875,non-categ_VMEs
180400,-5066.05517578125,non-categ_VMEs
180401,-5283.33203125,non-categ_VMEs
180402,-5357.22216796875,non-categ_VMEs
180403,-4681.5205078125,non-categ_VMEs
180404,-3834.37646484375,non-categ_VMEs
180405,-4815.4931640625,non-categ_VMEs
180406,-5881.42724609375,non-categ_VMEs
180407,-5717.818359375,non-categ_VMEs
180408,-5690.93115234375,non-categ_VMEs
180409,-5312.20263671875,non-categ_VMEs
180410,-4309.64892578125,non-categ_VMEs
180411,-5062.6435546875,non-categ_VMEs
180412,-5345.2158203125,non-categ_VMEs
180413,-5487.7275390625,non-categ_VMEs
180414,-5288.41162109375,non-categ_VMEs
180415,-5060.04736328125,non-categ_VMEs
180416,-5048.14599609375,non-categ_VMEs
180417,-4601.638671875,non-categ_VMEs
180418,-5340.751953125,non-categ_VMEs
180419,-5427.52392578125,non-categ_VMEs
180420,-5449.78173828125,non-categ_VMEs
180421,-4965.9658203125,non-categ_VMEs
180422,-5114.53564453125,non-categ_VMEs
180423,-5406.96728515625,non-categ_VMEs
180424,-5230.966796875,non-categ_VMEs
180425,-4675.0107421875,non-categ_VMEs
180426,-4052.46166992188,non-categ_VMEs
180427,-5640.435546875,non-categ_VMEs
180428,-5682.720703125,non-categ_VMEs
180429,-5836.71923828125,non-categ_VMEs
180430,-5627.51708984375,non-categ_VMEs
180431,-4340.1044921875,non-categ_VMEs
180432,-4461.1162109375,non-categ_VMEs
180433,-4859.88671875,non-categ_VMEs
180434,-5494.4755859375,non-categ_VMEs
180435,-5090.20166015625,non-categ_VMEs
180436,-5036.4892578125,non-categ_VMEs
180437,-5036.09912109375,non-categ_VMEs
180438,-4961.5625,non-categ_VMEs
180439,-4288.8984375,non-categ_VMEs
180440,-5027.9990234375,non-categ_VMEs
180441,-5408.5625,non-categ_VMEs
180442,-5392.791015625,non-categ_VMEs
180443,-4983.35595703125,non-categ_VMEs
180444,-4991.39990234375,non-categ_VMEs
180445,-5350.8017578125,non-categ_VMEs
180446,-5532.3828125,non-categ_VMEs
180447,-5376.19091796875,non-categ_VMEs
180448,-4593.01904296875,non-categ_VMEs
180449,-5364.00537109375,non-categ_VMEs
180450,-5817.2802734375,non-categ_VMEs
180451,-5681.67626953125,non-categ_VMEs
180452,-5727.0146484375,non-categ_VMEs
180453,-5359.76171875,non-categ_VMEs
180454,-4013.3154296875,non-categ_VMEs
180455,-4457.7763671875,non-categ_VMEs
180456,-5020.30810546875,non-categ_VMEs
180457,-5527.560546875,non-categ_VMEs
180458,-5432.080078125,non-categ_VMEs
180459,-4876.68896484375,non-categ_VMEs
180460,-5018.0546875,non-categ_VMEs
180461,-4888.14111328125,non-categ_VMEs
180462,-4381.4111328125,non-categ_VMEs
180463,-5359.470703125,non-categ_VMEs
180464,-5091.86083984375,non-categ_VMEs
180465,-5132.8291015625,non-categ_VMEs
180466,-5353.48779296875,non-categ_VMEs
180467,-5481.087890625,non-categ_VMEs
180468,-5708.142578125,non-categ_VMEs
180469,-5691.8681640625,non-categ_VMEs
180470,-5675.43994140625,non-categ_VMEs
180471,-5872.96533203125,non-categ_VMEs
180472,-5603.4404296875,non-categ_VMEs
180473,-5809.9541015625,non-categ_VMEs
180474,-5575.72509765625,non-categ_VMEs
180475,-4877.4765625,non-categ_VMEs
180476,-4353.8564453125,non-categ_VMEs
180477,-4601.5,non-categ_VMEs
180478,-5181.61083984375,non-categ_VMEs
180479,-5282.52685546875,non-categ_VMEs
180480,-4993.96337890625,non-categ_VMEs
180481,-5011.046875,non-categ_VMEs
180482,-5026.2685546875,non-categ_VMEs
180483,-4589.0634765625,non-categ_VMEs
180484,-3705.82739257813,non-categ_VMEs
180485,-5024.7607421875,non-categ_VMEs
180486,-5219.07470703125,non-categ_VMEs
180487,-5089.2734375,non-categ_VMEs
180488,-5323.74609375,non-categ_VMEs
180489,-5542.95068359375,non-categ_VMEs
180490,-5788.1376953125,non-categ_VMEs
180491,-5857.7646484375,non-categ_VMEs
180492,-5887.4375,non-categ_VMEs
180493,-5951.28955078125,non-categ_VMEs
180494,-5835.2138671875,non-categ_VMEs
180495,-5696.3515625,non-categ_VMEs
180496,-5785.3037109375,non-categ_VMEs
180497,-5332.349609375,non-categ_VMEs
180498,-4568.88134765625,non-categ_VMEs
180499,-4500.3427734375,non-categ_VMEs
180500,-4938.30712890625,non-categ_VMEs
180501,-5266.41650390625,non-categ_VMEs
180502,-5177.908203125,non-categ_VMEs
180503,-5007.5888671875,non-categ_VMEs
180504,-5091.1650390625,non-categ_VMEs
180505,-4739.052734375,non-categ_VMEs
180506,-4103.99267578125,non-categ_VMEs
180507,-4248.884765625,non-categ_VMEs
180508,-5239.3603515625,non-categ_VMEs
180509,-5108.40966796875,non-categ_VMEs
180510,-5256.6787109375,non-categ_VMEs
180511,-5452.25244140625,non-categ_VMEs
180512,-5705.0244140625,non-categ_VMEs
180513,-5830.23095703125,non-categ_VMEs
180514,-5917.74609375,non-categ_VMEs
180515,-5973.365234375,non-categ_VMEs
180516,-5906.091796875,non-categ_VMEs
180517,-5912.0810546875,non-categ_VMEs
180518,-5806.451171875,non-categ_VMEs
180519,-5548.82470703125,non-categ_VMEs
180520,-4959.20458984375,non-categ_VMEs
180521,-4765.4384765625,non-categ_VMEs
180522,-4848.572265625,non-categ_VMEs
180523,-5263.34814453125,non-categ_VMEs
180524,-4973.48291015625,non-categ_VMEs
180525,-4923.08056640625,non-categ_VMEs
180526,-5080.49951171875,non-categ_VMEs
180527,-5128.6162109375,non-categ_VMEs
180528,-4365.95263671875,non-categ_VMEs
180529,-4378.03125,non-categ_VMEs
180530,-3818.19604492188,non-categ_VMEs
180531,-5632.16259765625,non-categ_VMEs
180532,-5498.435546875,non-categ_VMEs
180533,-5188.63818359375,non-categ_VMEs
180534,-5231.41162109375,non-categ_VMEs
180535,-5412.61376953125,non-categ_VMEs
180536,-5616.38037109375,non-categ_VMEs
180537,-5582.681640625,non-categ_VMEs
180538,-5770.98876953125,non-categ_VMEs
180539,-5804.4775390625,non-categ_VMEs
180540,-6021.7900390625,non-categ_VMEs
180541,-5863.3115234375,non-categ_VMEs
180542,-5743.73291015625,non-categ_VMEs
180543,-5558.11083984375,non-categ_VMEs
180544,-5368.35400390625,non-categ_VMEs
180545,-4918.7685546875,non-categ_VMEs
180546,-4934.77685546875,non-categ_VMEs
180547,-5126.041015625,non-categ_VMEs
180548,-5166.82958984375,non-categ_VMEs
180549,-4734.7919921875,non-categ_VMEs
180550,-5021.97802734375,non-categ_VMEs
180551,-4984.69482421875,non-categ_VMEs
180552,-4961.70849609375,non-categ_VMEs
180553,-2381.91577148438,non-categ_VMEs
180554,-3684.2470703125,non-categ_VMEs
180555,-5524.0859375,non-categ_VMEs
180556,-5525.89404296875,non-categ_VMEs
180557,-5416.46923828125,non-categ_VMEs
180558,-5186.99462890625,non-categ_VMEs
180559,-5416.36181640625,non-categ_VMEs
180560,-5597.037109375,non-categ_VMEs
180561,-5122.68701171875,non-categ_VMEs
180562,-5765.6015625,non-categ_VMEs
180563,-5933.7568359375,non-categ_VMEs
180564,-5977.7216796875,non-categ_VMEs
180565,-5946.419921875,non-categ_VMEs
180566,-5906.1806640625,non-categ_VMEs
180567,-5410.94580078125,non-categ_VMEs
180568,-5323.86669921875,non-categ_VMEs
180569,-5351.97119140625,non-categ_VMEs
180570,-4950.02294921875,non-categ_VMEs
180571,-5084.74755859375,non-categ_VMEs
180572,-5217.86669921875,non-categ_VMEs
180573,-4450.837890625,non-categ_VMEs
180574,-4700.25341796875,non-categ_VMEs
180575,-4860.70458984375,non-categ_VMEs
180576,-5035.87255859375,non-categ_VMEs
180577,-3645.93408203125,non-categ_VMEs
180578,-3713.64013671875,non-categ_VMEs
180579,-3806.14428710938,non-categ_VMEs
180580,-5449.92626953125,non-categ_VMEs
180581,-5533.48974609375,non-categ_VMEs
180582,-5374.13818359375,non-categ_VMEs
180583,-5195.08056640625,non-categ_VMEs
180584,-5097.2802734375,non-categ_VMEs
180585,-5566.4501953125,non-categ_VMEs
180586,-4699.1357421875,non-categ_VMEs
180587,-5218.189453125,non-categ_VMEs
180588,-5323.625,non-categ_VMEs
180589,-5935.64599609375,non-categ_VMEs
180590,-5997.22607421875,non-categ_VMEs
180591,-5936.3916015625,non-categ_VMEs
180592,-5826.8955078125,non-categ_VMEs
180593,-4911.7490234375,non-categ_VMEs
180594,-5099.1064453125,non-categ_VMEs
180595,-5232.931640625,non-categ_VMEs
180596,-5080.55859375,non-categ_VMEs
180597,-5150.4130859375,non-categ_VMEs
180598,-5155.33935546875,non-categ_VMEs
180599,-4424.21240234375,non-categ_VMEs
180600,-4990.4453125,non-categ_VMEs
180601,-4783.96533203125,non-categ_VMEs
180602,-4609.49658203125,non-categ_VMEs
180603,-2822.42919921875,non-categ_VMEs
180604,-3850.38012695313,non-categ_VMEs
180605,-4153.779296875,non-categ_VMEs
180606,-5532.3251953125,non-categ_VMEs
180607,-5603.966796875,non-categ_VMEs
180608,-5547.19091796875,non-categ_VMEs
180609,-5090.7177734375,non-categ_VMEs
180610,-5141.7958984375,non-categ_VMEs
180611,-5482.04833984375,non-categ_VMEs
180612,-5488.68896484375,non-categ_VMEs
180613,-5612.826171875,non-categ_VMEs
180614,-5844.83349609375,non-categ_VMEs
180615,-5887.13916015625,non-categ_VMEs
180616,-5980.9404296875,non-categ_VMEs
180617,-6006.16162109375,non-categ_VMEs
180618,-5921.00244140625,non-categ_VMEs
180619,-5341.93994140625,non-categ_VMEs
180620,-4629.91162109375,non-categ_VMEs
180621,-5293.4990234375,non-categ_VMEs
180622,-5204.52880859375,non-categ_VMEs
180623,-5357.2880859375,non-categ_VMEs
180624,-5395.56982421875,non-categ_VMEs
180625,-5248.3857421875,non-categ_VMEs
180626,-4448.33544921875,non-categ_VMEs
180627,-5234.81396484375,non-categ_VMEs
180628,-4621.310546875,non-categ_VMEs
180629,-3420.31372070313,non-categ_VMEs
180630,-3679.1142578125,non-categ_VMEs
180631,-4266.380859375,non-categ_VMEs
180632,-4269.693359375,non-categ_VMEs
180633,-5642.353515625,non-categ_VMEs
180634,-5538.39306640625,non-categ_VMEs
180635,-5118.25390625,non-categ_VMEs
180636,-5268.13232421875,non-categ_VMEs
180637,-5282.5712890625,non-categ_VMEs
180638,-5104.34716796875,non-categ_VMEs
180639,-5431.33251953125,non-categ_VMEs
180640,-5794.58447265625,non-categ_VMEs
180641,-5868.03857421875,non-categ_VMEs
180642,-5955.0078125,non-categ_VMEs
180643,-5978.91162109375,non-categ_VMEs
180644,-5946.91943359375,non-categ_VMEs
180645,-5789.59228515625,non-categ_VMEs
180646,-4820.28759765625,non-categ_VMEs
180647,-5058.82275390625,non-categ_VMEs
180648,-5464.60791015625,non-categ_VMEs
180649,-5316.1943359375,non-categ_VMEs
180650,-5403.83447265625,non-categ_VMEs
180651,-5538.40869140625,non-categ_VMEs
180652,-5489.55810546875,non-categ_VMEs
180653,-5313.13232421875,non-categ_VMEs
180654,-4650.55078125,non-categ_VMEs
180655,-3762.525390625,non-categ_VMEs
180656,-3569.64721679688,non-categ_VMEs
180657,-4562.85791015625,non-categ_VMEs
180658,-4616.94287109375,non-categ_VMEs
180659,-4464.6943359375,non-categ_VMEs
180660,-5707.26416015625,non-categ_VMEs
180661,-5521.00341796875,non-categ_VMEs
180662,-5308.74755859375,non-categ_VMEs
180663,-5199.56396484375,non-categ_VMEs
180664,-5294.080078125,non-categ_VMEs
180665,-5371.001953125,non-categ_VMEs
180666,-5510.2705078125,non-categ_VMEs
180667,-5793.23974609375,non-categ_VMEs
180668,-5783.6279296875,non-categ_VMEs
180669,-5910.833984375,non-categ_VMEs
180670,-5915.671875,non-categ_VMEs
180671,-5997.35302734375,non-categ_VMEs
180672,-5883.03271484375,non-categ_VMEs
180673,-5556.3125,non-categ_VMEs
180674,-5207.03955078125,non-categ_VMEs
180675,-5435.93994140625,non-categ_VMEs
180676,-5485.19482421875,non-categ_VMEs
180677,-5551.43798828125,non-categ_VMEs
180678,-5328.16162109375,non-categ_VMEs
180679,-5101.7197265625,non-categ_VMEs
180680,-4882.28759765625,non-categ_VMEs
180681,-5209.0234375,non-categ_VMEs
180682,-2985.03125,non-categ_VMEs
180683,-3480.31469726563,non-categ_VMEs
180684,-4349.326171875,non-categ_VMEs
180685,-4412.80419921875,non-categ_VMEs
180686,-4533.02099609375,non-categ_VMEs
180687,-3584.83422851563,non-categ_VMEs
180688,-5595.04248046875,non-categ_VMEs
180689,-5338.1259765625,non-categ_VMEs
180690,-5237.96533203125,non-categ_VMEs
180691,-5354.1845703125,non-categ_VMEs
180692,-5342.666015625,non-categ_VMEs
180693,-5427.30810546875,non-categ_VMEs
180694,-5609.5185546875,non-categ_VMEs
180695,-5733.54541015625,non-categ_VMEs
180696,-5819.73388671875,non-categ_VMEs
180697,-5863.91552734375,non-categ_VMEs
180698,-5863.39697265625,non-categ_VMEs
180699,-5941.16845703125,non-categ_VMEs
180700,-5814.6044921875,non-categ_VMEs
180701,-5406.89111328125,non-categ_VMEs
180702,-5452.9833984375,non-categ_VMEs
180703,-5533.63525390625,non-categ_VMEs
180704,-5222.7890625,non-categ_VMEs
180705,-5248.1513671875,non-categ_VMEs
180706,-5215.07958984375,non-categ_VMEs
180707,-5568.69189453125,non-categ_VMEs
180708,-4574.693359375,non-categ_VMEs
180709,-4293.6650390625,non-categ_VMEs
180710,-3794.421875,non-categ_VMEs
180711,-4115.10693359375,non-categ_VMEs
180712,-4635.716796875,non-categ_VMEs
180713,-4554.6591796875,non-categ_VMEs
180714,-4635.0947265625,non-categ_VMEs
180715,-4704.494140625,non-categ_VMEs
180716,-5680.4912109375,non-categ_VMEs
180717,-5375.92431640625,non-categ_VMEs
180718,-5045.6025390625,non-categ_VMEs
180719,-5358.6982421875,non-categ_VMEs
180720,-5327.32568359375,non-categ_VMEs
180721,-5402.19140625,non-categ_VMEs
180722,-5471.19287109375,non-categ_VMEs
180723,-5633.34326171875,non-categ_VMEs
180724,-5748.59423828125,non-categ_VMEs
180725,-5800.681640625,non-categ_VMEs
180726,-5759.45068359375,non-categ_VMEs
180727,-5842.2685546875,non-categ_VMEs
180728,-5881.40673828125,non-categ_VMEs
180729,-5665.32666015625,non-categ_VMEs
180730,-5476.76318359375,non-categ_VMEs
180731,-5581.46337890625,non-categ_VMEs
180732,-5408.03955078125,non-categ_VMEs
180733,-5083.029296875,non-categ_VMEs
180734,-5632.90380859375,non-categ_VMEs
180735,-5538.984375,non-categ_VMEs
180736,-5373.6923828125,non-categ_VMEs
180737,-5175.68408203125,non-categ_VMEs
180738,-3451.40356445313,non-categ_VMEs
180739,-3867.39697265625,non-categ_VMEs
180740,-4741.3740234375,non-categ_VMEs
180741,-4615.6865234375,non-categ_VMEs
180742,-4736.3623046875,non-categ_VMEs
180743,-4020.10009765625,non-categ_VMEs
180744,-4745.61962890625,non-categ_VMEs
180745,-5511.82177734375,non-categ_VMEs
180746,-5407.61474609375,non-categ_VMEs
180747,-5394.06005859375,non-categ_VMEs
180748,-5289.85107421875,non-categ_VMEs
180749,-5387.46630859375,non-categ_VMEs
180750,-5366.99462890625,non-categ_VMEs
180751,-5470.68359375,non-categ_VMEs
180752,-5702.01806640625,non-categ_VMEs
180753,-5784.78173828125,non-categ_VMEs
180754,-5685.072265625,non-categ_VMEs
180755,-5768.06689453125,non-categ_VMEs
180756,-5846.8828125,non-categ_VMEs
180757,-5845.57080078125,non-categ_VMEs
180758,-5484.3623046875,non-categ_VMEs
180759,-5463.65185546875,non-categ_VMEs
180760,-5184.615234375,non-categ_VMEs
180761,-4678.34765625,non-categ_VMEs
180762,-5641.70751953125,non-categ_VMEs
180763,-5581.0263671875,non-categ_VMEs
180764,-5594.931640625,non-categ_VMEs
180765,-4869.10693359375,non-categ_VMEs
180766,-4949.515625,non-categ_VMEs
180767,-3540.59497070313,non-categ_VMEs
180768,-4461.7734375,non-categ_VMEs
180769,-4872.24658203125,non-categ_VMEs
180770,-4829.08154296875,non-categ_VMEs
180771,-4828.38330078125,non-categ_VMEs
180772,-5072.54345703125,non-categ_VMEs
180773,-5259.2001953125,non-categ_VMEs
180774,-5709.1708984375,non-categ_VMEs
