"cellsID","area_km2","feature_names"
271244,2619.72684644789,"Canyon_blind_seafloor"
271283,2619.726846448,"Canyon_blind_seafloor"
271544,2619.72684644806,"Canyon_blind_seafloor"
271578,2619.72684644792,"Canyon_blind_seafloor"
271644,2619.72684644786,"Canyon_blind_seafloor"
271678,2619.72684644785,"Canyon_blind_seafloor"
271711,2619.72684644794,"Canyon_blind_seafloor"
277048,2619.72684644795,"Canyon_blind_seafloor"
277223,2619.72684644789,"Canyon_blind_seafloor"
278668,2619.72684644788,"Canyon_blind_seafloor"
279447,2619.72684644788,"Canyon_blind_seafloor"
285309,2619.72684644801,"Canyon_blind_seafloor"
285437,2619.72684644789,"Canyon_blind_seafloor"
285567,2619.72684644789,"Canyon_blind_seafloor"
285696,2619.72684644789,"Canyon_blind_seafloor"
285826,2619.72684644795,"Canyon_blind_seafloor"
285955,2619.72684644794,"Canyon_blind_seafloor"
285956,2619.72684644794,"Canyon_blind_seafloor"
286085,2619.72684644795,"Canyon_blind_seafloor"
286215,2619.7268464478,"Canyon_blind_seafloor"
286345,2619.72684644795,"Canyon_blind_seafloor"
286475,2619.72684644797,"Canyon_blind_seafloor"
296872,2619.72684644798,"Canyon_blind_seafloor"
297042,2619.72684644795,"Canyon_blind_seafloor"
297126,2619.72684644795,"Canyon_blind_seafloor"
297209,2619.72684644795,"Canyon_blind_seafloor"
297292,2619.72684644797,"Canyon_blind_seafloor"
297454,2619.72684644791,"Canyon_blind_seafloor"
297534,2619.72684644795,"Canyon_blind_seafloor"
297615,2619.72684644794,"Canyon_blind_seafloor"
297695,2619.72684644795,"Canyon_blind_seafloor"
297851,2619.72684644789,"Canyon_blind_seafloor"
298011,2619.72684644795,"Canyon_blind_seafloor"
298178,2619.72684644794,"Canyon_blind_seafloor"
298352,2619.72684644788,"Canyon_blind_seafloor"
298439,2619.72684644793,"Canyon_blind_seafloor"
298526,2619.72684644798,"Canyon_blind_seafloor"
298527,2619.72684644788,"Canyon_blind_seafloor"
298614,2619.72684644798,"Canyon_blind_seafloor"
298702,2619.72684644797,"Canyon_blind_seafloor"
298790,2619.72684644794,"Canyon_blind_seafloor"
