"cellsID","area_km2","feature_names"
270205,2619.72684644778,"Troughs_seafloor"
270215,2619.72684644791,"Troughs_seafloor"
270216,2619.72684644797,"Troughs_seafloor"
270228,2619.72684644781,"Troughs_seafloor"
270229,2619.72684644788,"Troughs_seafloor"
270241,2619.72684644797,"Troughs_seafloor"
270242,2619.72684644797,"Troughs_seafloor"
270243,2619.72684644803,"Troughs_seafloor"
270255,2619.72684644781,"Troughs_seafloor"
270256,2619.72684644788,"Troughs_seafloor"
270257,2619.72684644794,"Troughs_seafloor"
270269,2619.72684644775,"Troughs_seafloor"
270270,2619.72684644775,"Troughs_seafloor"
270271,2619.726846448,"Troughs_seafloor"
270272,2619.726846448,"Troughs_seafloor"
270284,2619.72684644803,"Troughs_seafloor"
270285,2619.72684644778,"Troughs_seafloor"
270286,2619.72684644778,"Troughs_seafloor"
270300,2619.72684644806,"Troughs_seafloor"
270301,2619.72684644806,"Troughs_seafloor"
270302,2619.72684644806,"Troughs_seafloor"
270303,2619.72684644806,"Troughs_seafloor"
270318,2619.72684644797,"Troughs_seafloor"
270319,2619.72684644791,"Troughs_seafloor"
270320,2619.72684644791,"Troughs_seafloor"
270335,2619.72684644788,"Troughs_seafloor"
270336,2619.72684644788,"Troughs_seafloor"
271134,2619.72684644785,"Troughs_seafloor"
271172,2619.72684644783,"Troughs_seafloor"
271174,2619.72684644783,"Troughs_seafloor"
271209,2619.72684644792,"Troughs_seafloor"
271213,2619.72684644807,"Troughs_seafloor"
271245,2619.72684644801,"Troughs_seafloor"
271246,2619.72684644801,"Troughs_seafloor"
271251,2619.72684644789,"Troughs_seafloor"
271284,2619.726846448,"Troughs_seafloor"
271285,2619.72684644788,"Troughs_seafloor"
271291,2619.726846448,"Troughs_seafloor"
271321,2619.72684644785,"Troughs_seafloor"
271360,2619.72684644794,"Troughs_seafloor"
271361,2619.72684644794,"Troughs_seafloor"
271371,2619.72684644781,"Troughs_seafloor"
271399,2619.72684644804,"Troughs_seafloor"
271410,2619.72684644786,"Troughs_seafloor"
271438,2619.72684644801,"Troughs_seafloor"
271484,2619.72684644798,"Troughs_seafloor"
271520,2619.72684644786,"Troughs_seafloor"
271588,2619.72684644801,"Troughs_seafloor"
271654,2619.72684644794,"Troughs_seafloor"
271814,2619.72684644791,"Troughs_seafloor"
