"cellsID","area_km2","feature_names"
270619,2619.72684644791,"Guyots_seafloor"
270643,2619.72684644803,"Guyots_seafloor"
270644,2619.72684644785,"Guyots_seafloor"
270669,2619.72684644797,"Guyots_seafloor"
270693,2619.72684644797,"Guyots_seafloor"
270719,2619.72684644801,"Guyots_seafloor"
270746,2619.72684644786,"Guyots_seafloor"
270747,2619.72684644792,"Guyots_seafloor"
270774,2619.72684644788,"Guyots_seafloor"
270803,2619.72684644806,"Guyots_seafloor"
271468,2619.72684644786,"Guyots_seafloor"
271505,2619.7268464478,"Guyots_seafloor"
271539,2619.72684644797,"Guyots_seafloor"
271738,2619.72684644792,"Guyots_seafloor"
271769,2619.72684644785,"Guyots_seafloor"
271792,2619.72684644795,"Guyots_seafloor"
271801,2619.72684644791,"Guyots_seafloor"
271802,2619.72684644788,"Guyots_seafloor"
271835,2619.72684644792,"Guyots_seafloor"
271869,2619.72684644797,"Guyots_seafloor"
271893,2619.72684644794,"Guyots_seafloor"
271968,2619.72684644786,"Guyots_seafloor"
271997,2619.72684644807,"Guyots_seafloor"
272028,2619.72684644781,"Guyots_seafloor"
272057,2619.72684644791,"Guyots_seafloor"
272314,2619.72684644797,"Guyots_seafloor"
272353,2619.72684644789,"Guyots_seafloor"
272393,2619.72684644795,"Guyots_seafloor"
272435,2619.72684644797,"Guyots_seafloor"
272533,2619.72684644792,"Guyots_seafloor"
272554,2619.72684644792,"Guyots_seafloor"
272576,2619.72684644786,"Guyots_seafloor"
272599,2619.72684644792,"Guyots_seafloor"
272622,2619.72684644786,"Guyots_seafloor"
272623,2619.72684644792,"Guyots_seafloor"
272650,2619.72684644801,"Guyots_seafloor"
272670,2619.72684644803,"Guyots_seafloor"
272680,2619.726846448,"Guyots_seafloor"
272692,2619.726846448,"Guyots_seafloor"
272699,2619.726846448,"Guyots_seafloor"
272700,2619.726846448,"Guyots_seafloor"
272717,2619.72684644781,"Guyots_seafloor"
272718,2619.726846448,"Guyots_seafloor"
272728,2619.72684644785,"Guyots_seafloor"
272740,2619.72684644797,"Guyots_seafloor"
272749,2619.72684644792,"Guyots_seafloor"
272767,2619.72684644797,"Guyots_seafloor"
272779,2619.72684644795,"Guyots_seafloor"
272791,2619.72684644795,"Guyots_seafloor"
272800,2619.72684644801,"Guyots_seafloor"
272828,2619.72684644792,"Guyots_seafloor"
272851,2619.72684644778,"Guyots_seafloor"
272880,2619.72684644801,"Guyots_seafloor"
272881,2619.72684644801,"Guyots_seafloor"
272932,2619.72684644788,"Guyots_seafloor"
272985,2619.72684644785,"Guyots_seafloor"
273327,2619.72684644794,"Guyots_seafloor"
273445,2619.72684644801,"Guyots_seafloor"
273504,2619.72684644786,"Guyots_seafloor"
273505,2619.72684644786,"Guyots_seafloor"
273564,2619.72684644785,"Guyots_seafloor"
273565,2619.72684644785,"Guyots_seafloor"
273624,2619.72684644781,"Guyots_seafloor"
275434,2619.72684644797,"Guyots_seafloor"
275523,2619.72684644794,"Guyots_seafloor"
275614,2619.72684644778,"Guyots_seafloor"
277752,2619.72684644781,"Guyots_seafloor"
277842,2619.72684644803,"Guyots_seafloor"
277932,2619.726846448,"Guyots_seafloor"
278023,2619.72684644797,"Guyots_seafloor"
278116,2619.72684644781,"Guyots_seafloor"
278208,2619.72684644803,"Guyots_seafloor"
278301,2619.726846448,"Guyots_seafloor"
278395,2619.72684644785,"Guyots_seafloor"
282043,2619.726846448,"Guyots_seafloor"
282164,2619.72684644797,"Guyots_seafloor"
282288,2619.72684644801,"Guyots_seafloor"
282412,2619.72684644797,"Guyots_seafloor"
282536,2619.72684644788,"Guyots_seafloor"
282662,2619.72684644797,"Guyots_seafloor"
286298,2619.726846448,"Guyots_seafloor"
286429,2619.72684644774,"Guyots_seafloor"
286558,2619.72684644801,"Guyots_seafloor"
286893,2619.72684644803,"Guyots_seafloor"
287023,2619.72684644797,"Guyots_seafloor"
287153,2619.72684644792,"Guyots_seafloor"
287496,2619.72684644792,"Guyots_seafloor"
287630,2619.72684644791,"Guyots_seafloor"
287685,2619.72684644791,"Guyots_seafloor"
287762,2619.72684644794,"Guyots_seafloor"
287817,2619.72684644795,"Guyots_seafloor"
287896,2619.72684644786,"Guyots_seafloor"
287952,2619.72684644795,"Guyots_seafloor"
288085,2619.72684644792,"Guyots_seafloor"
289535,2619.72684644801,"Guyots_seafloor"
289661,2619.72684644797,"Guyots_seafloor"
289780,2619.72684644794,"Guyots_seafloor"
289781,2619.72684644794,"Guyots_seafloor"
289893,2619.72684644783,"Guyots_seafloor"
289896,2619.72684644794,"Guyots_seafloor"
290009,2619.72684644798,"Guyots_seafloor"
290122,2619.72684644798,"Guyots_seafloor"
290234,2619.72684644786,"Guyots_seafloor"
290344,2619.72684644789,"Guyots_seafloor"
290406,2619.726846448,"Guyots_seafloor"
292528,2619.72684644789,"Guyots_seafloor"
292633,2619.72684644803,"Guyots_seafloor"
293541,2619.72684644792,"Guyots_seafloor"
293728,2619.72684644792,"Guyots_seafloor"
293757,2619.72684644795,"Guyots_seafloor"
293849,2619.72684644795,"Guyots_seafloor"
293943,2619.72684644792,"Guyots_seafloor"
294185,2619.72684644783,"Guyots_seafloor"
294186,2619.72684644789,"Guyots_seafloor"
294277,2619.72684644792,"Guyots_seafloor"
294278,2619.72684644795,"Guyots_seafloor"
294369,2619.72684644795,"Guyots_seafloor"
294462,2619.72684644789,"Guyots_seafloor"
295566,2619.72684644792,"Guyots_seafloor"
295658,2619.72684644791,"Guyots_seafloor"
295664,2619.72684644791,"Guyots_seafloor"
295750,2619.72684644794,"Guyots_seafloor"
295839,2619.72684644794,"Guyots_seafloor"
295845,2619.72684644797,"Guyots_seafloor"
295978,2619.72684644786,"Guyots_seafloor"
