"cellsID","area_km2","feature_names"
270205,2619.72684644778,"Hadal_seafloor"
270215,2619.72684644791,"Hadal_seafloor"
270216,2619.72684644797,"Hadal_seafloor"
270226,2619.72684644797,"Hadal_seafloor"
270228,2619.72684644781,"Hadal_seafloor"
270229,2619.72684644788,"Hadal_seafloor"
270237,2619.72684644769,"Hadal_seafloor"
270239,2619.726846448,"Hadal_seafloor"
270240,2619.726846448,"Hadal_seafloor"
270242,2619.72684644797,"Hadal_seafloor"
270250,2619.72684644797,"Hadal_seafloor"
270251,2619.72684644797,"Hadal_seafloor"
270252,2619.72684644797,"Hadal_seafloor"
270253,2619.72684644785,"Hadal_seafloor"
270254,2619.72684644781,"Hadal_seafloor"
270255,2619.72684644781,"Hadal_seafloor"
270256,2619.72684644788,"Hadal_seafloor"
270262,2619.72684644794,"Hadal_seafloor"
270265,2619.72684644778,"Hadal_seafloor"
270266,2619.72684644778,"Hadal_seafloor"
270267,2619.72684644791,"Hadal_seafloor"
270269,2619.72684644775,"Hadal_seafloor"
270270,2619.72684644775,"Hadal_seafloor"
270271,2619.726846448,"Hadal_seafloor"
270280,2619.726846448,"Hadal_seafloor"
270281,2619.726846448,"Hadal_seafloor"
270282,2619.726846448,"Hadal_seafloor"
270283,2619.72684644803,"Hadal_seafloor"
270284,2619.72684644803,"Hadal_seafloor"
270285,2619.72684644778,"Hadal_seafloor"
270295,2619.72684644803,"Hadal_seafloor"
270296,2619.72684644778,"Hadal_seafloor"
270297,2619.72684644803,"Hadal_seafloor"
270301,2619.72684644806,"Hadal_seafloor"
270302,2619.72684644806,"Hadal_seafloor"
270311,2619.72684644806,"Hadal_seafloor"
270312,2619.72684644806,"Hadal_seafloor"
270313,2619.72684644806,"Hadal_seafloor"
270314,2619.72684644794,"Hadal_seafloor"
270316,2619.72684644791,"Hadal_seafloor"
270318,2619.72684644797,"Hadal_seafloor"
270319,2619.72684644791,"Hadal_seafloor"
270320,2619.72684644791,"Hadal_seafloor"
270328,2619.726846448,"Hadal_seafloor"
270329,2619.72684644791,"Hadal_seafloor"
270330,2619.72684644809,"Hadal_seafloor"
270331,2619.72684644809,"Hadal_seafloor"
270334,2619.72684644781,"Hadal_seafloor"
270335,2619.72684644788,"Hadal_seafloor"
270336,2619.72684644788,"Hadal_seafloor"
270343,2619.72684644794,"Hadal_seafloor"
270344,2619.726846448,"Hadal_seafloor"
270345,2619.726846448,"Hadal_seafloor"
270346,2619.72684644794,"Hadal_seafloor"
270347,2619.72684644794,"Hadal_seafloor"
270348,2619.72684644794,"Hadal_seafloor"
270351,2619.72684644788,"Hadal_seafloor"
270360,2619.72684644791,"Hadal_seafloor"
270361,2619.72684644769,"Hadal_seafloor"
270362,2619.72684644781,"Hadal_seafloor"
270363,2619.72684644781,"Hadal_seafloor"
270364,2619.72684644791,"Hadal_seafloor"
270365,2619.72684644791,"Hadal_seafloor"
270367,2619.72684644803,"Hadal_seafloor"
270369,2619.72684644803,"Hadal_seafloor"
270376,2619.72684644797,"Hadal_seafloor"
270377,2619.72684644809,"Hadal_seafloor"
270378,2619.72684644809,"Hadal_seafloor"
270379,2619.72684644797,"Hadal_seafloor"
270382,2619.72684644809,"Hadal_seafloor"
270385,2619.72684644818,"Hadal_seafloor"
270393,2619.726846448,"Hadal_seafloor"
270394,2619.72684644794,"Hadal_seafloor"
270395,2619.72684644812,"Hadal_seafloor"
270396,2619.72684644812,"Hadal_seafloor"
270398,2619.726846448,"Hadal_seafloor"
270402,2619.72684644791,"Hadal_seafloor"
270403,2619.72684644778,"Hadal_seafloor"
270411,2619.72684644791,"Hadal_seafloor"
270412,2619.72684644791,"Hadal_seafloor"
270413,2619.72684644772,"Hadal_seafloor"
270418,2619.72684644772,"Hadal_seafloor"
270429,2619.72684644791,"Hadal_seafloor"
270430,2619.72684644791,"Hadal_seafloor"
270431,2619.72684644785,"Hadal_seafloor"
270436,2619.72684644785,"Hadal_seafloor"
270449,2619.72684644788,"Hadal_seafloor"
270450,2619.726846448,"Hadal_seafloor"
270451,2619.726846448,"Hadal_seafloor"
270452,2619.72684644788,"Hadal_seafloor"
270471,2619.72684644791,"Hadal_seafloor"
270472,2619.72684644791,"Hadal_seafloor"
270473,2619.72684644815,"Hadal_seafloor"
270478,2619.72684644815,"Hadal_seafloor"
270492,2619.72684644788,"Hadal_seafloor"
270493,2619.72684644794,"Hadal_seafloor"
270494,2619.72684644794,"Hadal_seafloor"
270514,2619.72684644788,"Hadal_seafloor"
270515,2619.72684644794,"Hadal_seafloor"
270516,2619.72684644781,"Hadal_seafloor"
270535,2619.72684644788,"Hadal_seafloor"
270536,2619.72684644775,"Hadal_seafloor"
270537,2619.72684644788,"Hadal_seafloor"
270538,2619.72684644788,"Hadal_seafloor"
270557,2619.72684644794,"Hadal_seafloor"
270558,2619.72684644794,"Hadal_seafloor"
270559,2619.72684644803,"Hadal_seafloor"
270560,2619.72684644781,"Hadal_seafloor"
270579,2619.726846448,"Hadal_seafloor"
270580,2619.726846448,"Hadal_seafloor"
270581,2619.72684644803,"Hadal_seafloor"
270582,2619.72684644797,"Hadal_seafloor"
270583,2619.72684644797,"Hadal_seafloor"
270604,2619.72684644803,"Hadal_seafloor"
270605,2619.72684644791,"Hadal_seafloor"
270606,2619.72684644794,"Hadal_seafloor"
270607,2619.72684644791,"Hadal_seafloor"
270628,2619.726846448,"Hadal_seafloor"
270629,2619.726846448,"Hadal_seafloor"
270631,2619.72684644803,"Hadal_seafloor"
270653,2619.72684644812,"Hadal_seafloor"
270654,2619.72684644781,"Hadal_seafloor"
270655,2619.72684644781,"Hadal_seafloor"
270656,2619.72684644791,"Hadal_seafloor"
270679,2619.72684644788,"Hadal_seafloor"
270680,2619.72684644788,"Hadal_seafloor"
270681,2619.72684644788,"Hadal_seafloor"
270682,2619.72684644797,"Hadal_seafloor"
270683,2619.72684644797,"Hadal_seafloor"
270706,2619.72684644792,"Hadal_seafloor"
270707,2619.72684644792,"Hadal_seafloor"
270708,2619.72684644792,"Hadal_seafloor"
270709,2619.72684644801,"Hadal_seafloor"
270734,2619.72684644789,"Hadal_seafloor"
270736,2619.72684644786,"Hadal_seafloor"
270763,2619.72684644797,"Hadal_seafloor"
270764,2619.72684644788,"Hadal_seafloor"
270772,2619.72684644794,"Hadal_seafloor"
270791,2619.72684644791,"Hadal_seafloor"
270817,2619.72684644801,"Hadal_seafloor"
270820,2619.726846448,"Hadal_seafloor"
270839,2619.72684644788,"Hadal_seafloor"
270847,2619.72684644791,"Hadal_seafloor"
270876,2619.72684644795,"Hadal_seafloor"
270877,2619.72684644795,"Hadal_seafloor"
270899,2619.72684644807,"Hadal_seafloor"
270906,2619.72684644792,"Hadal_seafloor"
270907,2619.72684644786,"Hadal_seafloor"
270946,2619.72684644786,"Hadal_seafloor"
270947,2619.72684644789,"Hadal_seafloor"
270969,2619.7268464478,"Hadal_seafloor"
270977,2619.72684644791,"Hadal_seafloor"
271002,2619.72684644798,"Hadal_seafloor"
271003,2619.72684644798,"Hadal_seafloor"
271011,2619.72684644795,"Hadal_seafloor"
271012,2619.72684644794,"Hadal_seafloor"
271037,2619.72684644788,"Hadal_seafloor"
271046,2619.72684644798,"Hadal_seafloor"
271071,2619.72684644792,"Hadal_seafloor"
271072,2619.72684644792,"Hadal_seafloor"
271081,2619.7268464478,"Hadal_seafloor"
271105,2619.72684644794,"Hadal_seafloor"
271107,2619.72684644794,"Hadal_seafloor"
271108,2619.72684644794,"Hadal_seafloor"
271143,2619.72684644797,"Hadal_seafloor"
