"cellsID","area_km2","feature_names"
299909,2619.72684644796,"Shelf_low_seafloor"
299980,2619.72684644795,"Shelf_low_seafloor"
300120,2619.72684644791,"Shelf_low_seafloor"
300257,2619.72684644798,"Shelf_low_seafloor"
300583,2619.72684644789,"Shelf_low_seafloor"
300644,2619.72684644789,"Shelf_low_seafloor"
300645,2619.72684644792,"Shelf_low_seafloor"
300705,2619.72684644793,"Shelf_low_seafloor"
300706,2619.72684644791,"Shelf_low_seafloor"
300767,2619.72684644788,"Shelf_low_seafloor"
300827,2619.72684644794,"Shelf_low_seafloor"
300828,2619.72684644794,"Shelf_low_seafloor"
300887,2619.72684644788,"Shelf_low_seafloor"
300888,2619.72684644797,"Shelf_low_seafloor"
300946,2619.72684644785,"Shelf_low_seafloor"
300947,2619.72684644785,"Shelf_low_seafloor"
300948,2619.72684644788,"Shelf_low_seafloor"
301005,2619.72684644788,"Shelf_low_seafloor"
301006,2619.72684644807,"Shelf_low_seafloor"
301062,2619.72684644791,"Shelf_low_seafloor"
301063,2619.72684644791,"Shelf_low_seafloor"
301064,2619.72684644791,"Shelf_low_seafloor"
301118,2619.72684644788,"Shelf_low_seafloor"
301119,2619.72684644807,"Shelf_low_seafloor"
301121,2619.7268464479,"Shelf_low_seafloor"
301173,2619.72684644779,"Shelf_low_seafloor"
301174,2619.72684644779,"Shelf_low_seafloor"
301226,2619.72684644782,"Shelf_low_seafloor"
301227,2619.72684644813,"Shelf_low_seafloor"
301280,2619.72684644785,"Shelf_low_seafloor"
301281,2619.72684644785,"Shelf_low_seafloor"
301333,2619.72684644788,"Shelf_low_seafloor"
301334,2619.72684644806,"Shelf_low_seafloor"
301336,2619.72684644798,"Shelf_low_seafloor"
301387,2619.72684644791,"Shelf_low_seafloor"
301388,2619.72684644791,"Shelf_low_seafloor"
301441,2619.72684644806,"Shelf_low_seafloor"
301443,2619.72684644794,"Shelf_low_seafloor"
301493,2619.72684644785,"Shelf_low_seafloor"
301546,2619.72684644806,"Shelf_low_seafloor"
301548,2619.7268464479,"Shelf_low_seafloor"
301598,2619.72684644791,"Shelf_low_seafloor"
301599,2619.72684644791,"Shelf_low_seafloor"
301652,2619.72684644806,"Shelf_low_seafloor"
301654,2619.72684644795,"Shelf_low_seafloor"
301705,2619.72684644785,"Shelf_low_seafloor"
301706,2619.72684644785,"Shelf_low_seafloor"
301708,2619.72684644797,"Shelf_low_seafloor"
301759,2619.72684644812,"Shelf_low_seafloor"
301762,2619.72684644794,"Shelf_low_seafloor"
301815,2619.72684644791,"Shelf_low_seafloor"
