"cellsID","area_km2","feature_names"
270220,2619.72684644797,"Ridges_seafloor"
270231,2619.726846448,"Ridges_seafloor"
270244,2619.72684644803,"Ridges_seafloor"
270245,2619.72684644797,"Ridges_seafloor"
270258,2619.726846448,"Ridges_seafloor"
270291,2619.72684644803,"Ridges_seafloor"
270307,2619.72684644806,"Ridges_seafloor"
270324,2619.72684644797,"Ridges_seafloor"
270339,2619.72684644788,"Ridges_seafloor"
270348,2619.72684644794,"Ridges_seafloor"
270349,2619.726846448,"Ridges_seafloor"
270365,2619.72684644791,"Ridges_seafloor"
270366,2619.72684644769,"Ridges_seafloor"
270382,2619.72684644809,"Ridges_seafloor"
270386,2619.72684644788,"Ridges_seafloor"
270404,2619.72684644797,"Ridges_seafloor"
270422,2619.72684644781,"Ridges_seafloor"
270430,2619.72684644791,"Ridges_seafloor"
270433,2619.72684644791,"Ridges_seafloor"
270451,2619.726846448,"Ridges_seafloor"
270453,2619.72684644788,"Ridges_seafloor"
270469,2619.72684644803,"Ridges_seafloor"
270470,2619.72684644803,"Ridges_seafloor"
270472,2619.72684644791,"Ridges_seafloor"
270473,2619.72684644815,"Ridges_seafloor"
270475,2619.72684644791,"Ridges_seafloor"
270491,2619.72684644809,"Ridges_seafloor"
270492,2619.72684644788,"Ridges_seafloor"
270493,2619.72684644794,"Ridges_seafloor"
270494,2619.72684644794,"Ridges_seafloor"
270496,2619.72684644788,"Ridges_seafloor"
270513,2619.72684644788,"Ridges_seafloor"
270514,2619.72684644788,"Ridges_seafloor"
270515,2619.72684644794,"Ridges_seafloor"
270516,2619.72684644781,"Ridges_seafloor"
270517,2619.72684644788,"Ridges_seafloor"
270519,2619.72684644794,"Ridges_seafloor"
270534,2619.72684644788,"Ridges_seafloor"
270535,2619.72684644788,"Ridges_seafloor"
270537,2619.72684644788,"Ridges_seafloor"
270538,2619.72684644788,"Ridges_seafloor"
270571,2619.72684644781,"Ridges_seafloor"
270589,2619.72684644778,"Ridges_seafloor"
270593,2619.72684644797,"Ridges_seafloor"
270594,2619.72684644797,"Ridges_seafloor"
270613,2619.72684644791,"Ridges_seafloor"
270614,2619.72684644791,"Ridges_seafloor"
270618,2619.72684644791,"Ridges_seafloor"
270638,2619.72684644785,"Ridges_seafloor"
270639,2619.72684644785,"Ridges_seafloor"
270642,2619.72684644803,"Ridges_seafloor"
270643,2619.72684644803,"Ridges_seafloor"
270664,2619.72684644797,"Ridges_seafloor"
270667,2619.72684644772,"Ridges_seafloor"
270668,2619.72684644772,"Ridges_seafloor"
270690,2619.72684644797,"Ridges_seafloor"
270691,2619.72684644797,"Ridges_seafloor"
270693,2619.72684644797,"Ridges_seafloor"
270694,2619.72684644797,"Ridges_seafloor"
270697,2619.72684644797,"Ridges_seafloor"
270719,2619.72684644801,"Ridges_seafloor"
270720,2619.72684644795,"Ridges_seafloor"
270723,2619.72684644801,"Ridges_seafloor"
270724,2619.72684644801,"Ridges_seafloor"
270744,2619.72684644774,"Ridges_seafloor"
270745,2619.72684644786,"Ridges_seafloor"
270747,2619.72684644792,"Ridges_seafloor"
270750,2619.72684644774,"Ridges_seafloor"
270751,2619.72684644786,"Ridges_seafloor"
270752,2619.72684644786,"Ridges_seafloor"
270771,2619.72684644794,"Ridges_seafloor"
270772,2619.72684644794,"Ridges_seafloor"
270773,2619.72684644788,"Ridges_seafloor"
270774,2619.72684644788,"Ridges_seafloor"
270775,2619.72684644788,"Ridges_seafloor"
270778,2619.72684644794,"Ridges_seafloor"
270779,2619.72684644788,"Ridges_seafloor"
270780,2619.72684644788,"Ridges_seafloor"
270800,2619.72684644781,"Ridges_seafloor"
270801,2619.72684644794,"Ridges_seafloor"
270803,2619.72684644806,"Ridges_seafloor"
270804,2619.72684644806,"Ridges_seafloor"
270807,2619.72684644794,"Ridges_seafloor"
270808,2619.72684644794,"Ridges_seafloor"
270829,2619.72684644798,"Ridges_seafloor"
270830,2619.72684644809,"Ridges_seafloor"
270832,2619.7268464478,"Ridges_seafloor"
270833,2619.7268464478,"Ridges_seafloor"
270834,2619.72684644798,"Ridges_seafloor"
270836,2619.72684644809,"Ridges_seafloor"
270860,2619.72684644789,"Ridges_seafloor"
270861,2619.72684644795,"Ridges_seafloor"
270862,2619.72684644795,"Ridges_seafloor"
270863,2619.72684644795,"Ridges_seafloor"
270866,2619.72684644789,"Ridges_seafloor"
270887,2619.72684644797,"Ridges_seafloor"
270889,2619.72684644794,"Ridges_seafloor"
270890,2619.72684644794,"Ridges_seafloor"
270891,2619.72684644785,"Ridges_seafloor"
270892,2619.72684644785,"Ridges_seafloor"
270893,2619.72684644797,"Ridges_seafloor"
270895,2619.72684644794,"Ridges_seafloor"
270918,2619.72684644785,"Ridges_seafloor"
270919,2619.72684644791,"Ridges_seafloor"
270920,2619.72684644791,"Ridges_seafloor"
270921,2619.72684644803,"Ridges_seafloor"
