layer,province
748,NPTG_Longhurst
749,NPTG_Longhurst
750,NPTG_Longhurst
751,NPTG_Longhurst
752,NPTG_Longhurst
753,NPTG_Longhurst
754,NPTG_Longhurst
755,NPTG_Longhurst
756,NPTG_Longhurst
757,NPSW_Longhurst
758,NPSW_Longhurst
759,NPSW_Longhurst
760,NPSW_Longhurst
761,NPSW_Longhurst
762,NPSW_Longhurst
763,NPSW_Longhurst
764,NPSW_Longhurst
765,NPSW_Longhurst
766,PEQD_Longhurst
767,PEQD_Longhurst
768,PEQD_Longhurst
769,PEQD_Longhurst
770,PEQD_Longhurst
771,PEQD_Longhurst
772,PNEC_Longhurst
773,PNEC_Longhurst
774,PNEC_Longhurst
775,PNEC_Longhurst
776,PNEC_Longhurst
777,PNEC_Longhurst
778,PNEC_Longhurst
779,NPTG_Longhurst
780,NPTG_Longhurst
781,NPTG_Longhurst
782,NPTG_Longhurst
783,NPTG_Longhurst
784,NPTG_Longhurst
785,NPTG_Longhurst
786,NPTG_Longhurst
787,NPTG_Longhurst
788,NPTG_Longhurst
789,NPSW_Longhurst
790,NPSW_Longhurst
791,NPSW_Longhurst
792,NPSW_Longhurst
793,NPSW_Longhurst
794,NPSW_Longhurst
795,NPSW_Longhurst
796,NPSW_Longhurst
797,NPSW_Longhurst
798,SPSG_Longhurst
799,PEQD_Longhurst
800,PEQD_Longhurst
801,PEQD_Longhurst
802,PEQD_Longhurst
803,PEQD_Longhurst
804,PEQD_Longhurst
805,PEQD_Longhurst
806,PNEC_Longhurst
807,PNEC_Longhurst
808,PNEC_Longhurst
809,PNEC_Longhurst
810,PNEC_Longhurst
811,PNEC_Longhurst
812,PNEC_Longhurst
813,NPTG_Longhurst
814,NPTG_Longhurst
815,NPTG_Longhurst
816,NPTG_Longhurst
817,NPTG_Longhurst
818,NPTG_Longhurst
819,NPTG_Longhurst
820,NPTG_Longhurst
821,NPTG_Longhurst
822,NPTG_Longhurst
823,NPSW_Longhurst
824,NPSW_Longhurst
825,NPSW_Longhurst
826,NPSW_Longhurst
827,NPSW_Longhurst
828,NPSW_Longhurst
829,NPSW_Longhurst
830,NPSW_Longhurst
831,NPSW_Longhurst
832,SPSG_Longhurst
833,PEQD_Longhurst
834,PEQD_Longhurst
835,PEQD_Longhurst
836,PEQD_Longhurst
837,PEQD_Longhurst
838,PEQD_Longhurst
839,PEQD_Longhurst
840,PNEC_Longhurst
841,PNEC_Longhurst
842,PNEC_Longhurst
843,PNEC_Longhurst
844,PNEC_Longhurst
845,PNEC_Longhurst
846,PNEC_Longhurst
847,NPTG_Longhurst
848,NPTG_Longhurst
849,NPTG_Longhurst
850,NPTG_Longhurst
851,NPTG_Longhurst
852,NPTG_Longhurst
853,NPTG_Longhurst
854,NPTG_Longhurst
855,NPTG_Longhurst
856,NPTG_Longhurst
857,NPTG_Longhurst
858,NPSW_Longhurst
859,NPSW_Longhurst
860,NPSW_Longhurst
861,NPSW_Longhurst
862,NPSW_Longhurst
863,NPSW_Longhurst
864,NPSW_Longhurst
865,NPSW_Longhurst
866,SPSG_Longhurst
867,SPSG_Longhurst
868,PEQD_Longhurst
869,PEQD_Longhurst
870,PEQD_Longhurst
871,PEQD_Longhurst
872,PEQD_Longhurst
873,PEQD_Longhurst
874,PEQD_Longhurst
875,PNEC_Longhurst
876,PNEC_Longhurst
877,PNEC_Longhurst
878,PNEC_Longhurst
879,PNEC_Longhurst
880,PNEC_Longhurst
881,PNEC_Longhurst
882,NPTG_Longhurst
883,NPTG_Longhurst
884,NPTG_Longhurst
885,NPTG_Longhurst
886,NPTG_Longhurst
887,NPTG_Longhurst
888,NPTG_Longhurst
889,NPTG_Longhurst
890,NPTG_Longhurst
891,NPTG_Longhurst
892,NPTG_Longhurst
893,NPSW_Longhurst
894,NPSW_Longhurst
895,NPSW_Longhurst
896,NPSW_Longhurst
897,NPSW_Longhurst
898,NPSW_Longhurst
899,NPSW_Longhurst
900,NPSW_Longhurst
901,SPSG_Longhurst
902,SPSG_Longhurst
903,PEQD_Longhurst
904,PEQD_Longhurst
905,PEQD_Longhurst
906,PEQD_Longhurst
907,PEQD_Longhurst
908,PEQD_Longhurst
909,PEQD_Longhurst
910,PNEC_Longhurst
911,PNEC_Longhurst
912,PNEC_Longhurst
913,PNEC_Longhurst
